x1,x2,XOR
-0.4667195864891698,-0.7966136397721006,0.0
-0.7320820756711466,0.06773886204711266,1.0
0.021887361765983826,0.9613406356352505,0.0
-0.14499442943202312,-0.516360285381188,0.0
-0.22913725748129754,-0.7093183541103922,0.0
-0.6957851602504679,0.953624367154283,1.0
-0.42319804202678557,0.6159356399065297,1.0
0.9431418982860214,-0.5101665741079366,1.0
-0.7940942910364124,0.7835976908981792,1.0
-0.510450703880593,0.8864914922748903,1.0
-0.35815440028696544,0.019178328076071782,1.0
-0.9919270980683625,-0.8234933450650845,0.0
0.14079608557705425,-0.8887176964257737,1.0
-0.6435746574252568,0.32385710109470356,1.0
0.6388884687055165,-0.7687830452903692,1.0
0.30798460031330155,-0.8473622213929575,1.0
0.7807162626797748,-0.7629399253959561,1.0
0.1587496136362958,-0.8565578333726973,1.0
0.32864598546279455,-0.006004831698494639,1.0
0.8975169311307472,0.9984364063832722,0.0
-0.7459651527430791,0.6628235623271661,1.0
0.0873480594482623,0.5299683324991442,0.0
-0.41121408117149527,-0.1658456621856741,0.0
-0.4618954678364977,-0.726118234529346,0.0
0.12609962396903662,0.5186402985214356,0.0
0.8025667423448151,0.9452454153636942,0.0
0.5922691055947462,0.5400560125542364,0.0
-0.07492918681745486,0.6775758971257111,1.0
0.5297168749275623,-0.32089726155032494,1.0
-0.4001143709895587,0.709456833333975,1.0
-0.06536781564125471,-0.9701149245109253,0.0
0.8475187801597996,0.1806102919138879,0.0
-0.03635693100670556,0.6975058721098821,1.0
-0.8554991659022702,0.682898821478475,1.0
-0.7205889707955739,0.07587928146580802,1.0
0.9082474983269357,0.025647066041606603,0.0
0.6225357637161861,-0.1276844773415795,1.0
-0.5525819276243511,-0.8604224550673532,0.0
0.9088972905928105,-0.8222199142774453,1.0
-0.3197384180733962,-0.029194488421056652,0.0
0.08215747487422287,0.7801364554535224,0.0
-0.3289833100141819,0.6031605481680953,1.0
-0.22433115116045443,-0.4959420666739587,0.0
0.13006288221102213,-0.10196483157012559,1.0
0.8794358765856907,-0.6461100737753018,1.0
0.6586525134476531,0.752586719711966,0.0
0.8186490518116116,0.07248274956942202,0.0
0.4118784467080683,0.6595155291033687,0.0
0.09210241409322895,-0.09286874448581206,1.0
-0.2591337764479442,0.6529621831624068,1.0
-0.9794208913779727,-0.27664735145821684,0.0
-0.48332145325097153,-0.8762690781585338,0.0
0.5489302817091897,-0.3080488205957115,1.0
0.5599693937419341,-0.30694904442606785,1.0
0.857916718308857,-0.41265488854387367,1.0
0.7423954400490933,0.0636826893998832,0.0
-0.848725510922157,0.26516553708850066,1.0
0.4996899953137912,-0.36735988780946505,1.0
0.9825772180946981,-0.2652538600899508,1.0
-0.7234665289399036,0.46208864080845946,1.0
-0.5904428078154227,0.015651050872678596,1.0
0.523730204661575,0.07112566110368168,0.0
-0.5615642404914385,0.5455548144211537,1.0
-0.7760809276921188,0.5824708988253038,1.0
0.15802534754809017,0.134644842404833,0.0
0.8793767106049535,-0.8000007164205916,1.0
-0.20182152192280212,0.8712767280402207,1.0
0.8956482958053018,0.6362956925098882,0.0
-0.3077128324704941,0.406010398497753,1.0
-0.9653769379839396,0.1309762367849736,1.0
-0.5032369071439409,-0.6631625346347341,0.0
-0.9297296011421834,-0.378183177061548,0.0
0.7033092993045458,0.022628824342490583,0.0
0.3240819183753125,-0.8460470233181587,1.0
0.5396565594461966,0.7535735892427713,0.0
0.21478214583477717,-0.24441309000775546,1.0
0.4864062294240099,-0.6023258931901956,1.0
-0.055701185460556024,0.31533724121497864,1.0
-0.9927454067204882,-0.4027732571164031,0.0
0.9106468589686811,0.42754627653556576,0.0
-0.55964053797251,-0.6122298048104984,0.0
-0.49131783726991296,-0.37290351183569714,0.0
-0.754066547046546,0.9382199587649827,1.0
-0.9867856589049637,0.2997997813779423,1.0
0.6693854728595776,0.24185596870176296,0.0
-0.30431131169751136,0.6226411138104362,1.0
-0.2743111774178788,-0.42727412007414234,0.0
0.45722484993350543,0.8507481296824286,0.0
0.6904072908432592,0.8912690965121883,0.0
0.5229230804877298,-0.6760956873401169,1.0
-0.9370008473439058,0.4298160982493435,1.0
-0.02337800206311713,-0.33681967846237937,0.0
-0.8984597867360262,0.9356908840488434,1.0
0.11612532104963091,0.7761708258667606,0.0
-0.1272932850888404,0.771709599168851,1.0
-0.2375219367707886,-0.3837862708440378,0.0
0.707911614474225,-0.2357914930881344,1.0
0.11522160402351478,-0.05546549551810909,1.0
-0.11851467464004517,-0.46952008973855364,0.0
-0.09752498223995243,0.4736701301641737,1.0
-0.03920040027147231,-0.6122779675090857,0.0
0.9312398927743524,0.9923777725660818,0.0
0.46095844444210443,-0.009017212736715408,1.0
0.9977977906909112,-0.5173322352954715,1.0
0.9141293223461058,-0.7655006883892115,1.0
-0.47257824019136496,0.015097187122319555,1.0
0.20047584934751495,0.6741856599440024,0.0
-0.6191359387242064,-0.06606208591665008,0.0
0.3064351254878237,0.008522714927846842,0.0
0.4224429488425743,-0.46330534045947913,1.0
0.34330582261854237,0.006090620033868177,0.0
-0.02155126483463521,0.3343170990329076,1.0
-0.0037846494263693575,0.2802760379819391,1.0
0.46015910583974984,-0.9116837281805386,1.0
-0.9143929694080146,0.3846994777117487,1.0
0.9461158692112175,0.32216769231072573,0.0
-0.022147609635946308,-0.7478807856365954,0.0
-0.9080692162614903,-0.13393332558438042,0.0
0.33111880783840486,-0.37980732901581016,1.0
-0.7165142042974482,-0.9686485669498799,0.0
-0.19085379956051285,-0.2571367048796622,0.0
-0.8050487243357582,-0.6813417796275067,0.0
0.07006732005551819,0.35499051475888344,0.0
-0.2691538272876459,0.6477839901678435,1.0
-0.3191460227468492,0.3795803174783001,1.0
-0.6580206999425764,0.1315109869957236,1.0
-0.9921411986862292,-0.7951558724943109,0.0
0.5652886386963278,0.9135995146911629,0.0
0.3465034681660122,-0.9928285625610982,1.0
-0.6010887257376003,0.5785659749728242,1.0
-0.10993286880703934,0.3388815755158219,1.0
0.7838617769597469,-0.1497533545650842,1.0
-0.5408885451015657,0.11067398857687749,1.0
0.08690857595156576,0.9907785690302016,0.0
0.8853067407307316,0.8330031578064958,0.0
-0.6037962612382046,-0.40582964147496603,0.0
0.34781412075407014,0.7255986061518589,0.0
0.428313554298265,0.16194610107915186,0.0
0.6867102498531947,0.8646227811533587,0.0
-0.5804600707714958,0.1884141776105961,1.0
-0.5202297582244586,0.1787593058359318,1.0
-0.9381286152207173,0.8986621708111617,1.0
0.36864402475375835,-0.1895654281995951,1.0
-0.1298305131390245,0.07545362820159651,1.0
0.2163444077304757,0.2472386107563056,0.0
-0.41509313763368194,0.6498525560519524,1.0
0.6061787668984349,0.2291810118145463,0.0
0.2862913819556898,0.3347736613075034,0.0
0.5738976164326408,0.20068162958956526,0.0
0.15681163349574012,-0.9411432304610512,1.0
-0.7920026392143698,-0.47325435459397247,0.0
0.798032299467498,-0.20189274326994378,1.0
0.9725119875977959,0.30934699505293306,0.0
-0.2754381875727805,-0.4946323091287159,0.0
-0.6371959535771197,0.9001820925788611,1.0
-0.36986469022770985,-0.4659860161169602,0.0
0.04877739276989068,-0.939966299660921,1.0
-0.24718064688800667,0.30327609148944323,1.0
-0.23232533901434782,-0.7870846980264883,0.0
-0.2763104703662105,-0.4755606244151742,0.0
-0.9583324371999449,0.7083632776619939,1.0
-0.8607049165523262,0.9483197926862086,1.0
0.2239808029836028,-0.4072505192816178,1.0
-0.8276256549325538,0.8342829725462202,1.0
-0.8643394835874074,-0.3576969365593443,0.0
-0.6197263657396808,0.17489106640412366,1.0
-0.2756417989905404,0.018496987556761768,1.0
0.40014085485647,-0.285889507101573,1.0
0.7676160455348664,-0.3086215204327578,1.0
-0.3613491004310063,-0.20512194770372982,0.0
0.04144722765683406,-0.7685581448469148,1.0
0.7199220156583142,0.21407012487314026,0.0
0.22208489316280478,-0.7023858860925585,1.0
0.5795370861322697,-0.580098780864551,1.0
0.36266333409090956,0.775664188370534,0.0
0.10591758842678267,0.8255953957824149,0.0
0.15690030411720968,-0.3888837707577213,1.0
0.10516296447255757,-0.7537953603033367,1.0
-0.37856181863656824,-0.2458880006999291,0.0
-0.777369968487412,0.7527912358643094,1.0
0.7824768820603305,0.33733912737866834,0.0
0.8532565395033294,-0.7379991784928255,1.0
0.6774559142182641,-0.6610430757911396,1.0
0.6021156602656803,-0.9221790189917531,1.0
0.6290108560151197,0.7541253890209338,0.0
0.9040185945172632,-0.585036470416356,1.0
0.6592415483776759,0.16939019769446206,0.0
-0.4051675830721677,-0.8814888800337519,0.0
-0.578818722626526,0.5424387205213101,1.0
0.14254035649890895,0.5877459932242877,0.0
0.5444324490468453,-0.8668188178604248,1.0
-0.03242331648136343,-0.9493011008983279,0.0
-0.918189959972169,0.19067059944171194,1.0
0.8306957196135019,0.22522115157572342,0.0
-0.018431908632681404,-0.4250186398418787,0.0
0.4250216807347722,-0.26004217923317285,1.0
0.36542774798498856,0.37224454418290187,0.0
-0.40450392907986643,-0.6852707599712804,0.0
0.7692338263679783,0.12316261809073614,0.0
0.7989001970104008,-0.03033583488442293,1.0
0.7404682011238668,0.3964294485104993,0.0
0.49344349999363124,0.20279158607268277,0.0
-0.6466467032704901,-0.6476919017466296,0.0
0.3740359704515095,0.17527255754965476,0.0
0.2572739498760339,-0.21083591876791186,1.0
0.8646994638228054,-0.12414717411193044,1.0
0.3381331392193121,-0.8467876861451198,1.0
-0.291210855779368,-0.5948982298539429,0.0
0.39594187592141905,-0.31838095709596126,1.0
0.6387810550133206,-0.7644942336425222,1.0
-0.7475198955407141,-0.6110895077780467,0.0
0.38574361520729417,-0.9162404129454342,1.0
-0.7426947439851903,0.7486505842745041,1.0
-0.20507138477835185,-0.10109355763460326,0.0
-0.05172166078847251,-0.8153172583734549,0.0
-0.8340269786218064,-0.12570359502652306,0.0
-0.26339476725719213,-0.7274472176439088,0.0
0.8756556283659758,-0.5053209258998443,1.0
-0.013910130574633861,-0.35436737527653883,0.0
0.11160954358434916,-0.913608809250239,1.0
-0.2332488630968279,-0.25999592712199227,0.0
0.875487601602664,0.3652642137101274,0.0
-0.22543184711857966,0.9276814490807728,1.0
-0.4265678624391638,-0.8063492662637997,0.0
-0.2207557850667996,-0.7038756791724368,0.0
0.5267889249225455,-0.3886679676941287,1.0
0.9783676622779633,-0.49166366158517993,1.0
-0.3984696341513032,0.5453870865796191,1.0
0.8600677086814421,-0.5623402205832162,1.0
-0.3967840873329411,-0.8263280613480213,0.0
-0.17058842718832157,0.9023896848815423,1.0
0.8256812155167543,0.09153073098878561,0.0
-0.4709658334981506,-0.19170042830550127,0.0
0.4294339970694061,0.8004897845424983,0.0
0.856888755313181,0.002794595958315993,0.0
0.5858668522021113,0.87907758357116,0.0
0.39492795146549886,0.30715581816336335,0.0
0.04161005024008824,0.8426041540101763,0.0
0.6018120346244884,0.891195187712182,0.0
0.6567775591660421,0.22280141202203296,0.0
0.8186492285962776,-0.640930236334742,1.0
-0.69504483771065,0.22259941537475725,1.0
0.6696962652083625,-0.35718401116351073,1.0
-0.12306795467717069,-0.05255817872077828,0.0
0.7786667714543423,-0.9856604379282907,1.0
-0.5552697061233411,-0.13289403765627128,0.0
-0.680618833217981,0.2337011444496695,1.0
0.7963062592781873,0.9016395847368073,0.0
0.22616117201764707,-0.758636893075908,1.0
0.07493525448963156,0.23842903373268376,0.0
-0.7240369743344359,0.1186090123894552,1.0
0.7820333740742735,0.5951743020925286,0.0
-0.5125331209929778,0.5111899828902975,1.0
0.09334278411497876,-0.5276383572871761,1.0
-0.5727346065865095,0.15795931503909122,1.0
-0.4910679323764653,0.19312163288843331,1.0
-0.8821509262837268,-0.018782898288093763,0.0
-0.7756337830311515,-0.8891366974846646,0.0
-0.23730384908704716,-0.5027858853538405,0.0
0.8425927329824225,0.6626130352562438,0.0
0.9467647517096991,0.10490974531789465,0.0
0.19529429736126835,0.9938801863142008,0.0
0.4899402357636682,0.11973889146869943,0.0
-0.20436858538596936,0.7195672231179033,1.0
0.10059836763758945,0.14719015947251668,0.0
-0.8339788552890854,0.8483509028973601,1.0
0.17742100021051033,-0.03247387725632045,1.0
-0.17853042962402554,0.6380025942176955,1.0
0.11098046756524194,0.7279336846089142,0.0
-0.23287200697090915,0.28283452753040494,1.0
-0.3504075128466859,0.6091423551066328,1.0
0.7124520636011897,0.552917020506843,0.0
0.509342563911831,0.5216640926381495,0.0
-0.8295797168910652,0.5835227643665519,1.0
0.4433241591235306,0.7545622003263956,0.0
0.5928912865997198,-0.2768888466886621,1.0
-0.7875254707156287,0.09367374384341365,1.0
-0.5325802329549401,0.3895160647581293,1.0
0.9006936353192576,0.7865440207488918,0.0
-0.21471385754025496,-0.42394924971402315,0.0
-0.44497888511511774,-0.08433270351918143,0.0
0.766064895774411,-0.7493068273885952,1.0
-0.31443021630337165,-0.6406955492712705,0.0
-0.9430646309736479,-0.09531259791767477,0.0
0.27973230519356185,-0.010326689530818722,1.0
0.5717294737692682,0.16609664166503135,0.0
-0.43986545221990836,0.23952931581424886,1.0
-0.41453639911238604,0.2718838009873501,1.0
0.5471665314847978,0.9470769723134098,0.0
-0.5757164729846875,-0.5556536123227107,0.0
-0.9930367920279926,0.37428144425340415,1.0
0.3353415229737029,0.4614146680658704,0.0
0.6384295900588774,-0.35330768237852106,1.0
-0.7697379258226684,0.7183979092834603,1.0
-0.05651379460154793,0.2416666356316226,1.0
0.7687747254534336,-0.40814285687627416,1.0
-0.14682263079064084,0.8722044898591907,1.0
0.11346579710823534,-0.9687112635950843,1.0
-0.9706669185439367,0.18777206044728567,1.0
0.9284992765272289,0.721154070375839,0.0
-0.11295653513228987,0.1625716537326758,1.0
-0.07745163319173543,-0.8769967007123864,0.0
-0.4001363186958613,0.26100086228269914,1.0
-0.3429866353227373,-0.669820704218594,0.0
-0.9407082210685729,-0.109047144103946,0.0
0.0008625601319134368,0.023724610672936297,0.0
-0.9869447948615744,0.008319463003605199,1.0
0.7343280310131486,0.6865855127032425,0.0
0.403882685266469,-0.16495468788105816,1.0
-0.5396296764356856,-0.501507057907205,0.0
0.6508460819823585,-0.19305194099759637,1.0
-0.7349868155846249,-0.463249155857113,0.0
-0.41358828458176045,-0.6231624144330836,0.0
-0.5751841119242866,0.6153537425709046,1.0
0.22653905704014798,-0.9751378857060373,1.0
0.14627598068434278,0.09995774356045817,0.0
-0.42374787608360065,-0.2601171253806609,0.0
0.11957750434746517,-0.5110590760029521,1.0
0.06427836074349202,0.6359052886657615,0.0
0.14462759317106832,-0.41962923849699685,1.0
0.284611021192235,0.5307781407480476,0.0
0.3140056585839188,0.8384645516370512,0.0
-0.4855388869628907,0.7165602394979049,1.0
-0.08903540088114781,0.18509019024798934,1.0
0.8819243987111083,-0.550583109465328,1.0
-0.33333681210683563,0.45866694991989365,1.0
0.419105242916582,-0.5261717850362555,1.0
-0.7553579435123425,0.5778107849057312,1.0
-0.8531407984024579,-0.23477511102977267,0.0
-0.43033048833903975,0.046347868720688856,1.0
0.25442465056526475,-0.34174533483214486,1.0
-0.9022885574495283,0.8692198565332869,1.0
-0.7989099657913314,0.10550653095353413,1.0
-0.7964216254203575,-0.855364354299085,0.0
-0.5212235273607935,-0.49209817538740275,0.0
0.10349615700824288,0.9381617163695493,0.0
-0.346181647918133,-0.6796948017141446,0.0
0.22732678282706043,0.08594452684488818,0.0
-0.3649340792412463,0.2455660682924865,1.0
-0.6806225370859944,0.8060703452214419,1.0
-0.9039448606774112,0.20206608836868734,1.0
0.4027910712529357,-0.6195195244268152,1.0
0.11861740466628934,0.45849085083223384,0.0
-0.7181577400705199,0.5433725629396815,1.0
-0.8132610770904618,0.7199840266572539,1.0
-0.7304088911356981,-0.1534551398261801,0.0
0.3655974989845965,0.6001112725463533,0.0
0.3577316146336402,-0.09409638944724885,1.0
-0.010927719255876545,-0.8720935582528055,0.0
0.3366235738649537,-0.115700803154422,1.0
0.3954842356678121,0.776049416804854,0.0
0.2094319481937088,-0.9914375944212281,1.0
-0.738870668217678,-0.24614558743460346,0.0
-0.18224372839337422,-0.314086135169813,0.0
0.4744714227460871,-0.12268182120683013,1.0
0.6307695536415034,-0.8465972640876989,1.0
-0.05838573429020544,-0.6375982885955207,0.0
0.1506807855264498,0.2275405904161334,0.0
-0.23677888851393303,0.4578256014113611,1.0
0.31612849924305464,0.4188416935874122,0.0
-0.8659446741199466,0.7884279145842992,1.0
-0.04232440406272042,0.7358572300394695,1.0
-0.19145067458505483,0.810022589599376,1.0
0.29061301013230056,-0.37770520826987375,1.0
-0.3380623413268242,-0.5415387443936119,0.0
0.6607295887755622,-0.21635968983173615,1.0
0.4413986039710105,0.6108719275362813,0.0
-0.5402106242212499,-0.2868869731666248,0.0
-0.5905217207036688,-0.10689332479589653,0.0
0.6594353393675325,-0.18033903381403693,1.0
-0.7008022195059802,-0.9697944959503229,0.0
0.5212287902788622,0.3043574942444627,0.0
-0.8373245325444889,-0.899686405569506,0.0
-0.666861172548781,-0.4765542317080851,0.0
-0.9225804788793137,-0.3366818990696916,0.0
0.12937833138940746,-0.7127081753134514,1.0
-0.9853388935075564,-0.7512551208744958,0.0
-0.25596374023992774,0.0254387978138364,1.0
0.9783413631191133,-0.9650191533050136,1.0
-0.47320769350430636,-0.7491329912350755,0.0
-0.03574518126202175,0.6588894276322752,1.0
0.05984263017265534,-0.8545829258673403,1.0
0.6544644432811135,-0.06135033386958022,1.0
-0.9157668026437868,-0.17505634621836585,0.0
-0.06639357534113954,-0.36242706067233366,0.0
-0.30510943759268816,0.685361615815961,1.0
0.7956733999151091,0.6616603365225739,0.0
0.7366891764487702,-0.19073871421898803,1.0
-0.6796892072093232,0.859204915295946,1.0
-0.28519203646166136,0.36898859308014,1.0
0.9517351451207621,-0.7682522455607435,1.0
-0.9783359190229752,0.6103915620923694,1.0
0.2976420757059126,-0.6969505332074901,1.0
0.8251075222362259,0.09942625757027534,0.0
0.5702304910089406,0.09747907989654792,0.0
0.73027739845515,0.5208409808281713,0.0
-0.5149266830291421,0.642601480725522,1.0
-0.7599590160569689,-0.42595781870859883,0.0
-0.15399629021473582,-0.7067379314291768,0.0
0.1620989300568041,-0.7877675983499586,1.0
0.6920362844187082,-0.026420999277343427,1.0
0.5675571433774382,-0.09548421450199163,1.0
0.4641734980897154,0.46917513166801483,0.0
0.6984613470352727,0.47719735439898314,0.0
0.028575568769695137,-0.3960637722281153,1.0
0.01591587459013888,-0.8040287296725015,1.0
-0.36836885761197413,0.0005699329612702808,1.0
-0.22360719205953572,-0.33807948018251555,0.0
-0.08651177305685853,-0.34751267486173254,0.0
-0.001433490852585928,0.32271293987412597,1.0
-0.7859663614536418,0.9872136700556133,1.0
0.04282148999993862,0.7123948286032478,0.0
-0.8851659329377441,0.9862056770967802,1.0
0.749604104654479,0.7376301692566023,0.0
-0.021294373718806714,0.24007639415211646,1.0
-0.4623764635899974,0.3560018183993865,1.0
-0.8217981695991621,0.858765632501802,1.0
0.22192529027860486,-0.7383477595659964,1.0
-0.14778641123986525,-0.4597964289706937,0.0
0.5594766120390648,-0.9245752289520488,1.0
-0.2528635721177668,0.7455524037859158,1.0
-0.4076032798181417,-0.6839043937008982,0.0
0.9583457693940458,0.6712705997694255,0.0
0.26276612019871615,0.41854358400155967,0.0
-0.29938893810646316,-0.23567547692331736,0.0
0.034897086506693764,-0.5495900307952459,1.0
-0.7068782735977932,-0.4580979301057573,0.0
0.4016519772782625,-0.6782364518648953,1.0
-0.06652286484644354,0.5814497220326631,1.0
-0.8471966559490742,0.043992470682064466,1.0
0.577090854943626,0.8812505165362825,0.0
-0.8021595697464954,0.2180254252804894,1.0
0.34266234671799545,-0.8590008255891424,1.0
0.9931599994555458,0.8011497072554519,0.0
-0.34862030188064286,-0.46348852954829756,0.0
-0.19902712611319218,0.48079438755236303,1.0
0.25674206089448326,0.5403865790625386,0.0
-0.9012696431877572,-0.5034062253949196,0.0
0.25737948406055744,-0.7860208304384928,1.0
0.7760002110523063,-0.797368978878723,1.0
-0.33828408965018,-0.8766306524148024,0.0
-0.28073604661524953,0.9806457683171477,1.0
-0.7320484900193682,-0.16341247129061176,0.0
0.06038040455699467,0.4871649621918692,0.0
-0.43105837889524534,0.1551288062253593,1.0
0.3967806512791956,-0.8804266519916175,1.0
-0.11798453760466487,-0.7904130158930618,0.0
-0.28517913797326444,-0.09470781535958328,0.0
-0.2349018301309056,0.5409751073539426,1.0
0.8900986631560164,-0.924590665186845,1.0
0.3515889622481705,0.14638781156450387,0.0
-0.14910498180581255,-0.021992757119129402,0.0
0.1793474229452925,0.4563425329064037,0.0
0.2654061427577181,-0.6321519105623645,1.0
-0.3489391332933407,0.04271188698727446,1.0
-0.07827397813171566,0.17752411709091742,1.0
-0.1995739430135044,-0.7444721424956116,0.0
0.017819224918386167,-0.557844424340713,1.0
0.600015933265392,0.33342943694275307,0.0
0.6396443421807405,0.15524680364741394,0.0
0.8988978255855322,0.11724822874364627,0.0
-0.17066098800987284,-0.9239478971102038,0.0
0.8913437657483503,-0.7558326225230914,1.0
0.04995255368049323,-0.12700414700282758,1.0
0.2796614050739865,0.7634803718955765,0.0
0.252910370435548,-0.5840027763187141,1.0
0.2550951252156306,0.6549778881338097,0.0
0.8746575321194194,0.8012526739718981,0.0
0.8966535342057922,0.981196018055257,0.0
-0.3459978437303992,-0.7302514007716023,0.0
-0.9247954390720796,0.6031643728060625,1.0
-0.34278615651303834,-0.6078271780402764,0.0
0.4811773709014959,-0.6594305077503266,1.0
0.5059887065017641,-0.5303898715909998,1.0
-0.36595780110845744,-0.43369222011002284,0.0
-0.5648725779472605,-0.29574224964690865,0.0
-0.9917359738050271,0.3540492112346467,1.0
0.27900012290086806,-0.9738106833140914,1.0
-0.544593635904725,-0.13398731716264023,0.0
-0.33951838261790224,-0.5360698496585778,0.0
-0.04907322718605145,-0.801857680269783,0.0
0.6131366570204493,0.508878376117518,0.0
-0.6659578793189411,-0.41842447836112173,0.0
0.7900212180581905,0.594296162582997,0.0
0.11670641839956297,-0.8921066580227435,1.0
0.49985355573771906,-0.9260410625369198,1.0
0.06582165666263418,-0.8225958288038222,1.0
-0.43634536177777505,-0.639422236223298,0.0
0.48221298044346095,0.380890406688267,0.0
0.7844835872684746,0.6681679952050328,0.0
-0.45835996793852085,-0.2982612544075691,0.0
-0.6938177631153912,-0.6822437080823107,0.0
0.623713542045498,0.6473537626747266,0.0
0.7313109708046823,-0.9159136869783626,1.0
0.4784192177301081,0.7981386441097944,0.0
0.09873748278879457,0.2757319429771792,0.0
-0.6564357101844398,0.7581301756864554,1.0
-0.2740055604065752,0.8269060496907039,1.0
0.9406732942045837,-0.22262629071658102,1.0
0.1946317918507523,-0.3502797472878689,1.0
0.3342510556475453,-0.8304408070050784,1.0
0.5732798942897448,-0.4052855584179553,1.0
0.26397371003516734,-0.2575083684629387,1.0
-0.14498925346201297,-0.5757789574105805,0.0
0.6356735047332729,0.09493410035021332,0.0
-0.4629849629360123,0.7619301305264001,1.0
-0.7010219163203142,-0.17160328554527382,0.0
-0.7943520464212919,0.48156824876812254,1.0
-0.551721761912878,0.39989183048849264,1.0
0.23865225633765896,0.6106976147045637,0.0
-0.42208489518050296,-0.7377268839499191,0.0
0.7978032203330778,-0.7416771764572601,1.0
0.43790940296405534,-0.5480329443367882,1.0
-0.6020369915873538,-0.33990711537136065,0.0
-0.10300710348930697,-0.6090361490635605,0.0
0.6320062234827228,-0.16521807644355957,1.0
0.8386302854635119,0.9439920597147142,0.0
-0.6844628884140478,0.524061122808595,1.0
0.17471991337071646,0.25703979626093365,0.0
0.21119348046946995,0.3395002049567226,0.0
-0.8004520877803694,-0.68994248695995,0.0
0.4058967100001387,-0.7908813718973029,1.0
-0.3846168921395925,0.19189366371352068,1.0
0.5077085766030527,0.7803441875329664,0.0
0.7352039135277304,-0.27672451853396574,1.0
0.3965626955118111,0.18603567430181078,0.0
-0.15352672683865976,-0.8348301136406873,0.0
-0.43292337950814463,0.602580514123987,1.0
0.5582661876408412,-0.45287972969792833,1.0
-0.14724843696546164,-0.060521237414746576,0.0
-0.9097826954146353,-0.6914628439904262,0.0
-0.19370499994021007,0.7548536547589195,1.0
-0.5205459598456315,-0.8345797545787457,0.0
-0.39286912126876583,0.7331116561540671,1.0
0.31631475385840413,-0.7046757629354521,1.0
0.20086044073861564,0.805703839743813,0.0
0.05540964868102982,0.7980096622446056,0.0
0.0017781088286188407,-0.5307283021505476,1.0
-0.17671262168092228,-0.927474607577472,0.0
0.4961391351673443,-0.7318366398871521,1.0
0.3823216833105656,0.6378961477095821,0.0
0.46200022187129197,0.9230068134604972,0.0
0.6378507319973501,-0.6520167543975601,1.0
-0.5690016854920883,-0.5236680263305202,0.0
0.003831173036280333,0.07460793174274127,0.0
0.21473755719759713,0.26811191731274886,0.0
-0.7649344272655623,-0.29400525705025093,0.0
-0.8795008751621904,-0.07917498175065352,0.0
-0.3548959242502425,-0.028806197908560094,0.0
0.9336850844434827,0.14543600433870973,0.0
0.9001487048843553,0.5388814069448367,0.0
0.9092074579159235,0.9330084029511518,0.0
-0.7608166025872976,0.3493143123255831,1.0
0.6569588997373421,-0.05724474251307843,1.0
0.7623224332977607,0.8577490655165134,0.0
0.2629921084005302,0.19064410512658658,0.0
-0.6720737692354624,-0.743740924039078,0.0
0.44150425304006036,-0.8892639894748597,1.0
0.7995979326178768,0.5665326916924565,0.0
-0.17211670762672404,0.30027452562688506,1.0
-0.8524077712573841,0.8877765840742291,1.0
0.08689989583243851,-0.6907693831873862,1.0
0.5231888222959908,-0.28662706305922314,1.0
0.05424579281567743,-0.9546215206604145,1.0
-0.7564293736708174,-0.9003644816620293,0.0
0.787464852631675,0.02876971336619305,0.0
0.24320645363481685,0.724743680745666,0.0
